Time_Period,t2m,msl,d2m,si10,tp,ptype,kx,sp,skt,ws_100m,tcc,lcc,mcc,hcc,cbh,z,tcw,tcwv,blh,bld,zust,slhf,ssr,str,tsr,ttr,tisr,z at 1000 hPa,z at 950 hPa,z at 900 hPa,z at 850 hPa,z at 800 hPa,z at 750 hPa,z at 700 hPa,z at 650 hPa,z at 600 hPa,z at 550 hPa,z at 500 hPa,cc at 1000 hPa,cc at 950 hPa,cc at 900 hPa,cc at 850 hPa,cc at 800 hPa,cc at 750 hPa,cc at 700 hPa,cc at 650 hPa,cc at 600 hPa,cc at 550 hPa,cc at 500 hPa,d at 1000 hPa,d at 950 hPa,d at 900 hPa,d at 850 hPa,d at 800 hPa,d at 750 hPa,d at 700 hPa,d at 650 hPa,d at 600 hPa,d at 550 hPa,d at 500 hPa,pv at 1000 hPa,pv at 950 hPa,pv at 900 hPa,pv at 850 hPa,pv at 800 hPa,pv at 750 hPa,pv at 700 hPa,pv at 650 hPa,pv at 600 hPa,pv at 550 hPa,pv at 500 hPa,q at 1000 hPa,q at 950 hPa,q at 900 hPa,q at 850 hPa,q at 800 hPa,q at 750 hPa,q at 700 hPa,q at 650 hPa,q at 600 hPa,q at 550 hPa,q at 500 hPa,r at 1000 hPa,r at 950 hPa,r at 900 hPa,r at 850 hPa,r at 800 hPa,r at 750 hPa,r at 700 hPa,r at 650 hPa,r at 600 hPa,r at 550 hPa,r at 500 hPa,t at 1000 hPa,t at 950 hPa,t at 900 hPa,t at 850 hPa,t at 800 hPa,t at 750 hPa,t at 700 hPa,t at 650 hPa,t at 600 hPa,t at 550 hPa,t at 500 hPa,w at 1000 hPa,w at 950 hPa,w at 900 hPa,w at 850 hPa,w at 800 hPa,w at 750 hPa,w at 700 hPa,w at 650 hPa,w at 600 hPa,w at 550 hPa,w at 500 hPa,vo at 1000 hPa,vo at 950 hPa,vo at 900 hPa,vo at 850 hPa,vo at 800 hPa,vo at 750 hPa,vo at 700 hPa,vo at 650 hPa,vo at 600 hPa,vo at 550 hPa,vo at 500 hPa,BA,LST,NDVI,CEE,CER,CF,COT,CTP,CTT,CWP,AOD_055
Nov-06,280.2628,101808.44,274.47733,1.3316231,0.000590359,1.0580113,-1.7821825,79310.83,279.11688,0.464264839,0.23860617,0.08625168,0.10778662,0.11076728,2637.7424,21735.475,10.159785,10.133646,278.49652,355763.28,0.06619129,-3566360,11662657,-6986049.5,16297441,-21280390,22466930,1490.0035,5765.696,10255.767,14973.931,19939.434,25168.475,30688.578,36536.78,42758.49,49410.473,56563.863,0.036191642,0.034826808,0.034826808,0.033038404,0.0335561,0.035815135,0.038450677,0.041462727,0.041603915,0.030355798,0.028426206,4.25E-06,4.71E-06,4.20E-06,5.98E-06,5.45E-06,4.01E-06,3.12E-06,1.59E-06,-1.24E-06,-2.63E-06,3.66E-07,8.86E-06,7.96E-06,7.46E-06,6.31E-06,5.17E-06,4.84E-06,4.52E-06,4.07E-06,3.02E-06,1.05E-06,5.47E-07,0.005724201,0.005572969,0.005375627,0.004844375,0.00412967,0.003411471,0.002665187,0.002046407,0.001584998,0.001170924,0.000799794,63.37744,60.937836,60.138912,56.52319,52.72958,50.485447,46.879234,43.04005,40.406357,37.3078,36.17309,296.47327,293.63358,290.64706,287.54507,284.31577,280.75018,276.97046,272.88513,268.50653,263.8436,258.744,0.16645063,0.15700255,0.14739686,0.14568907,0.1179507,0.11640341,0.107583046,0.08781209,0.041636985,-0.005496381,-0.02305218,6.88E-06,1.70E-05,2.18E-05,1.93E-05,1.73E-05,1.69E-05,1.75E-05,2.14E-05,2.95E-05,4.31E-05,5.01E-05,33.04971993,288.1927866,0.492268174,51.13441171,1343.094975,3198.782954,2177.558107,6499.878201,11980.33167,184.0509038,0.160565261
Dec-06,277.10645,101924.06,270.1769,1.3821911,0.001442461,1.0151764,-12.154048,79355.1,273.8807,0.339232276,0.3058452,0.1187029,0.17365274,0.12628357,2865.321,21735.475,7.598946,7.52667,160.7578,670017.25,0.05966619,-2583870.8,8968377,-6077877.5,12891679,-20382174,19795980,1581.3447,5841.8184,10309.553,15002.905,19944.273,25153.924,30658.777,36493.375,42701.19,49338.652,56481.3,0.054875754,0.052051958,0.051863704,0.04889872,0.04833396,0.05252259,0.05817018,0.06089985,0.06546499,0.059252635,0.065276735,4.03E-06,5.68E-06,6.55E-06,6.97E-06,5.78E-06,2.74E-06,3.25E-07,-1.76E-06,-9.25E-06,-1.39E-05,-4.23E-06,1.26E-05,1.17E-05,1.12E-05,9.80E-06,8.00E-06,7.51E-06,6.96E-06,6.06E-06,4.78E-06,1.19E-06,6.47E-07,0.004510639,0.004397579,0.004133505,0.003555052,0.002796565,0.002217561,0.001708771,0.001356795,0.001145084,0.00097799,0.000728557,60.839695,58.326077,56.148502,49.910416,43.034286,39.66901,36.544476,34.39555,34.21867,34.552895,34.999237,294.26642,291.49384,288.708,285.91632,283.08612,279.87186,276.32233,272.28586,267.9227,263.36658,258.4782,0.24362738,0.2301192,0.22500026,0.22088997,0.18459862,0.17348869,0.13211966,0.0885882,0.000784288,-0.11098247,-0.16745938,7.95E-06,1.71E-05,1.66E-05,1.48E-05,1.32E-05,1.54E-05,1.99E-05,3.11E-05,4.77E-05,7.07E-05,7.57E-05,9.968227469,282.9279088,0.446084018,56.71440653,1281.359608,4066.535479,3308.518187,5960.702658,11321.48711,283.9227747,0.142092501
Jan-07,275.9487,101923.29,268.03574,1.4738916,0.000222424,1.1210585,-16.994677,79289.92,273.62433,0.697469386,0.23115015,0.08305837,0.078735165,0.11353881,3709.481,21735.475,5.891559,5.8783097,225.69167,872906.7,0.067465164,-2628250.2,10984232,-7154958,14889034,-20610110,21243004,1577.0795,5830.366,10286.894,14965.103,19886.398,25069.322,30539.951,36332.89,42492.457,49076.7,56163.277,0.04282756,0.041698042,0.041698042,0.040992092,0.04094503,0.041274473,0.042733435,0.045086596,0.044804215,0.03195595,0.02386107,2.14E-06,4.17E-06,6.58E-06,7.70E-06,5.17E-06,2.97E-06,2.61E-06,5.10E-07,-6.78E-06,-1.24E-05,-3.00E-06,1.08E-05,9.75E-06,9.11E-06,7.46E-06,6.06E-06,5.73E-06,5.36E-06,4.91E-06,3.79E-06,1.26E-06,6.56E-07,0.003704542,0.003608692,0.003369761,0.002846283,0.002279697,0.001856125,0.001471608,0.001161968,0.0009178,0.000692817,0.000482555,56.85617,54.206867,51.743282,45.46846,40.265137,38.333,36.402477,34.710857,33.039494,29.957952,27.957464,292.87003,290.1283,287.3567,284.55054,281.55957,278.11713,274.3366,270.17676,265.79175,261.24957,256.5356,0.20492195,0.18661577,0.1831714,0.18674228,0.15520355,0.14743283,0.12519318,0.09879781,0.023260621,-0.06882903,-0.12742211,1.09E-05,2.67E-05,2.82E-05,2.61E-05,2.37E-05,2.21E-05,2.64E-05,3.98E-05,5.85E-05,8.31E-05,9.17E-05,11.50724813,283.5205734,0.427340936,50.38342939,1157.035197,3329.041582,1304.3758,6273.977214,11470.8341,90.48779289,0.187277445
Feb-07,277.17352,101661.05,271.921,1.3785406,0.006065759,1.6647478,2.56169,79062.56,275.46695,0.078490643,0.56004167,0.2652154,0.38420418,0.33551303,1726.257,21735.475,10.067093,9.827254,257.46613,402474.06,0.06915263,-3213507,9786855,-5175923.5,15321939,-18515462,25896108,1364.2345,5619.161,10073.817,14743.392,19649.455,24812.568,30262.76,36038.348,42183.94,48754.137,55818.48,0.070124246,0.06875941,0.07177146,0.07398343,0.08461973,0.105515815,0.11328125,0.11196348,0.10965738,0.11022214,0.13027108,4.69E-06,5.84E-06,4.21E-06,2.73E-06,-7.58E-07,-3.15E-06,-3.54E-06,-4.29E-06,-7.22E-06,-8.52E-06,6.27E-07,6.62E-06,5.97E-06,5.65E-06,4.93E-06,4.30E-06,4.16E-06,3.92E-06,3.63E-06,3.06E-06,1.19E-06,5.50E-07,0.004962711,0.004850175,0.004660441,0.004305381,0.00380789,0.0032697,0.002666249,0.002057355,0.001575313,0.001194276,0.000848418,71.337585,69.32802,68.6798,66.82436,65.24359,64.57914,61.94324,57.92769,55.26134,53.41251,53.851055,292.40927,289.58255,286.63474,283.52023,280.2579,276.79324,273.21036,269.3697,265.16928,260.5568,255.48009,0.14699244,0.14284723,0.13486692,0.12917407,0.09512285,0.06675694,0.015677946,-0.030202854,-0.093122065,-0.1681966,-0.20617934,2.23E-06,2.69E-06,2.68E-06,5.03E-06,1.17E-05,1.84E-05,2.51E-05,3.32E-05,4.22E-05,5.40E-05,5.65E-05,23.11374691,282.8080816,0.394710419,63.16926157,1398.584998,5737.176706,2105.575448,5324.781564,10422.29422,186.7580297,0.193116263
Mar-07,280.7672,101568.41,273.58066,1.5527414,0.004294729,1.1311197,-4.0014467,79103.54,278.39026,0.343707162,0.36205208,0.15772532,0.21452755,0.20735702,2120.545,21735.475,10.255751,10.081697,307.46313,501761.16,0.07691977,-5152784,13746065,-6175953.5,20363874,-20426200,31695922,1292.0636,5567.0254,10055.544,14772.181,19737.973,24968.79,30491.139,36342.676,42568.477,49222.676,56376.492,0.057228915,0.057087727,0.059111446,0.058923192,0.062170558,0.07374812,0.08024285,0.08193713,0.08156062,0.07577184,0.07661898,3.52E-06,5.44E-06,4.80E-06,4.57E-06,2.58E-06,3.76E-07,-4.49E-07,-3.00E-06,-7.59E-06,-9.79E-06,-1.51E-06,8.07E-06,7.57E-06,7.16E-06,6.37E-06,5.40E-06,5.15E-06,4.80E-06,4.35E-06,3.51E-06,1.14E-06,5.19E-07,0.005736567,0.005589444,0.005357973,0.004875748,0.004170593,0.003443581,0.002661635,0.001953995,0.001429588,0.001030578,0.000687901,62.817276,60.95943,59.87547,57.035717,53.38326,51.457462,48.118885,43.47937,39.647892,35.741405,33.15346,296.0426,293.2272,290.3592,287.31738,284.17654,280.70474,276.99863,273.01407,268.66754,263.9085,258.7503,0.1551098,0.15394565,0.1492493,0.1502877,0.124546364,0.1052521,0.078168,0.04451367,-0.026250564,-0.11056025,-0.15392412,7.11E-06,1.53E-05,1.69E-05,1.81E-05,2.33E-05,2.91E-05,3.56E-05,4.34E-05,4.96E-05,5.92E-05,5.86E-05,16.55472416,290.1969904,0.38402635,50.84241551,1473.850462,3734.025835,2253.47763,5674.978218,11084.23603,225.0854718,0.18423419
Apr-07,287.76187,101327.76,277.8218,1.6121986,0.000974127,0.79071856,5.810782,79081.53,286.7711,0.453739856,0.26936474,0.07648845,0.0974862,0.1738193,3299.0972,21735.475,13.190932,13.154334,539.7655,196359.55,0.083617866,-5639371.5,18256280,-7884918.5,26124054,-22015754,36771950,1098.4448,5409.271,9953.464,14741.583,19793.383,25115.318,30731.693,36680.79,43010.727,49779.445,57056.676,0.034779742,0.034779742,0.034779742,0.034779742,0.03473268,0.03590926,0.03859187,0.04183923,0.041886296,0.027814383,0.014942583,1.53E-06,1.62E-06,-1.67E-06,-1.80E-06,-1.74E-07,3.07E-06,4.91E-06,4.64E-06,4.27E-06,3.29E-06,6.78E-07,6.72E-06,6.21E-06,5.88E-06,5.18E-06,4.26E-06,4.05E-06,3.82E-06,3.38E-06,2.48E-06,8.68E-07,4.47E-07,0.006343115,0.006211865,0.00602634,0.005708648,0.005240723,0.004792607,0.004162532,0.003365068,0.002554523,0.001777373,0.001118039,50.273174,49.207996,48.608215,47.89451,47.71007,49.749775,50.813965,49.168358,45.16224,39.03931,34.348793,302.0265,299.2452,296.33292,293.09293,289.61035,285.77805,281.72797,277.51364,273.10666,268.40295,263.10013,0.114455454,0.11109051,0.09718056,0.08025991,0.04342485,0.03593871,0.05708828,0.07040808,0.05989347,0.045719825,0.048507646,2.85E-06,6.24E-06,1.57E-05,2.36E-05,3.05E-05,3.57E-05,3.84E-05,3.91E-05,3.73E-05,3.52E-05,3.30E-05,13.8310516,295.6628144,0.41429569,49.4082323,1474.666652,3300.136281,1595.594153,5240.108268,11085.61247,150.6957127,0.264381875
May-07,288.97168,101056.1,281.96088,1.5385003,0.002945291,1.1933858,15.028135,78902.88,289.5634,0.216950151,0.44095445,0.17642836,0.18651204,0.24532153,2124.5579,21735.475,19.163673,19.071539,517.88043,155986.02,0.08732526,-6868371.5,18514038,-6613892,27933968,-21778202,39867924,873.7676,5185.7754,9733.735,14527.375,19588.389,24923.982,30558.422,36530.336,42889.523,49697.88,57028.914,0.060993977,0.060993977,0.06104104,0.061229292,0.065041415,0.07483057,0.079489835,0.083254896,0.08419616,0.05864081,0.04061559,5.84E-06,7.93E-06,3.82E-06,6.06E-07,2.46E-07,2.02E-06,3.20E-06,2.71E-06,1.39E-06,1.39E-06,5.20E-07,2.86E-06,2.55E-06,2.37E-06,2.00E-06,1.64E-06,1.61E-06,1.61E-06,1.57E-06,1.43E-06,7.64E-07,6.02E-07,0.008659393,0.008506246,0.008321724,0.008031406,0.007504248,0.00692256,0.006054215,0.005037061,0.003996967,0.002963636,0.001964173,62.454926,61.596996,61.45943,61.748165,62.66324,65.374954,66.40405,65.25532,61.78155,55.933178,49.683853,302.23593,299.49454,296.58795,293.40027,290.023,286.3669,282.50116,278.48273,274.30832,269.97528,265.1596,0.06268003,0.06659802,0.067322716,0.054186027,0.028030097,0.012579539,0.017007977,0.018458458,0.003197808,-0.023654306,-0.022287209,-8.79E-07,-2.64E-06,2.59E-06,1.10E-05,2.29E-05,3.41E-05,4.10E-05,4.30E-05,4.10E-05,3.71E-05,3.28E-05,46.69281427,296.7403113,0.442078295,58.13210393,1321.184157,4656.341714,1765.393717,5020.622978,11197.62096,150.3661976,0.316064114
Jun-07,292.11188,100611.12,286.74304,1.4566609,0.0057456,0.9799878,17.420792,78651.93,292.86172,0.460940712,0.5684832,0.32306203,0.20552394,0.3504839,1174.8236,21735.475,27.63048,27.470844,456.53604,157106.08,0.09102865,-7429815.5,17266096,-5332408.5,27963096,-21401816,40964156,503.78314,4821.8877,9381.72,14193.645,19286.537,24668.3,30362.81,36409.71,42860.613,49780.22,57249.22,0.09897402,0.099727035,0.10325678,0.11083396,0.12848268,0.1456137,0.14015436,0.13102409,0.12518825,0.102456704,0.06737105,3.89E-06,3.38E-06,5.47E-07,-1.22E-06,-1.45E-06,9.81E-07,4.58E-06,7.69E-06,8.23E-06,1.03E-05,7.83E-06,1.50E-06,1.37E-06,1.27E-06,1.08E-06,8.91E-07,9.14E-07,9.50E-07,1.01E-06,1.04E-06,8.54E-07,7.68E-07,0.012124022,0.01201554,0.011790693,0.011413628,0.01070849,0.009771162,0.008591204,0.007283381,0.005944915,0.004633497,0.003263561,72.05591,71.72984,72.087074,72.474754,73.21556,73.81791,73.035194,70.631645,66.532196,60.76899,51.919933,303.1306,300.53635,297.79333,294.915,291.91782,288.79767,285.4729,281.96445,278.2699,274.41608,270.33145,-0.023150215,-0.023559364,-0.033263966,-0.04665968,-0.07932708,-0.094693646,-0.0919839,-0.07590195,-0.057772785,-0.027341923,0.014003351,-2.72E-06,-5.40E-06,-1.34E-06,8.53E-06,1.99E-05,2.92E-05,3.36E-05,3.52E-05,3.53E-05,3.28E-05,2.63E-05,271.150773,299.2665387,0.474315861,58.1176872,1448.227963,5272.366241,1619.056617,4477.253597,10770.56985,148.4030906,0.346879269
Jul-07,292.2229,100455.96,289.85623,1.2194543,0.013447681,1.0802164,21.663233,78546.35,292.97012,0.835403229,0.8138974,0.56372917,0.34259236,0.5820848,375.9329,21735.475,35.253616,34.928192,311.72162,80177.81,0.08542298,-7297323,13459838,-3328224.5,24549190,-19308522,40275450,375.25537,4683.5596,9232.229,14033.449,19118.094,24498.639,30201.934,36269.01,42750.523,49707.91,57222.566,0.1866058,0.1898061,0.21013743,0.22966868,0.25705948,0.24882342,0.21385542,0.1846762,0.16199172,0.1590738,0.14566077,4.57E-06,2.82E-06,-1.59E-06,-2.77E-06,-6.78E-07,2.72E-06,3.95E-06,4.71E-06,4.43E-06,7.40E-06,7.88E-06,1.26E-07,1.20E-07,1.75E-07,2.03E-07,2.63E-07,3.43E-07,3.63E-07,4.15E-07,4.76E-07,6.01E-07,7.13E-07,0.014902796,0.014789872,0.014562024,0.014152281,0.013261594,0.011951623,0.010430673,0.008872326,0.007371749,0.006031473,0.00470324,87.31454,87.19692,88.02611,88.76834,89.12555,87.409904,83.85473,79.430115,75.09967,72.60188,67.565544,301.86877,299.3302,296.66803,293.994,291.32614,288.71475,285.95755,282.9466,279.54745,275.74716,271.9254,-0.08389287,-0.08456336,-0.10095956,-0.12440811,-0.14923254,-0.15812472,-0.15894447,-0.16118985,-0.15016122,-0.12164231,-0.090384655,-5.19E-06,-1.03E-05,-3.96E-06,7.87E-06,1.60E-05,1.95E-05,1.99E-05,1.82E-05,1.63E-05,1.39E-05,6.02E-06,0,295.1429036,0.516193445,66.05887776,1528.515589,7728.472522,1945.627699,3952.599863,10219.63757,191.7999128,0.283916022
Aug-07,291.93958,100679.17,289.7851,1.1343169,0.015551647,1.0941368,22.248558,78713.38,292.10223,0.646082938,0.86895883,0.51634896,0.3950098,0.706506,457.60208,21735.475,36.17551,35.690315,263.4259,67524.195,0.07533017,-6586568.5,11827330,-3113113,22045794,-18345318,37757930,561.34906,4869.8306,9417.801,14217.409,19298.633,24673.89,30371.018,36431.688,42907.36,49860.746,57373.977,0.16448607,0.16608623,0.17851092,0.19230045,0.21653803,0.22444466,0.21338479,0.20072478,0.19521837,0.21291415,0.18345256,4.84E-06,3.41E-06,-5.57E-07,-1.67E-06,-8.50E-07,-6.18E-07,-5.78E-07,9.83E-07,2.95E-06,7.39E-06,8.34E-06,2.29E-07,1.80E-07,1.87E-07,1.51E-07,2.02E-07,2.85E-07,3.12E-07,4.08E-07,5.00E-07,5.84E-07,6.66E-07,0.014671175,0.014525141,0.014240271,0.013754997,0.012873338,0.011642864,0.010286002,0.008907227,0.007578775,0.006330276,0.005009484,87.75366,87.35735,87.86474,88.18821,88.52763,87.15392,84.63346,81.55083,78.65837,76.88054,71.93006,301.73688,299.18375,296.50696,293.79324,291.09198,288.44766,285.65823,282.64175,279.29306,275.5993,271.86945,-0.044795606,-0.04671831,-0.062445227,-0.083232515,-0.1083536,-0.122226804,-0.14482827,-0.16550478,-0.16899031,-0.14443898,-0.10951847,-4.76E-06,-1.06E-05,-9.61E-06,-4.15E-06,5.60E-07,3.09E-06,5.15E-06,7.45E-06,8.74E-06,7.71E-06,-8.65E-08,0,293.7648165,0.529457225,66.39993404,1627.655171,8094.175599,1965.684365,3800.651512,9950.645008,210.9346693,0.199703747
Sep-07,290.14618,100935.586,286.94208,1.1996422,0.005241026,1.1964979,15.231469,78860.06,290.5053,0.530443114,0.50477564,0.33008915,0.22242038,0.19487846,877.695,21735.475,25.842796,25.676987,310.97336,102352.78,0.07297365,-7455239.5,14918776,-5031097,23378246,-22257498,33432976,774.1127,5079.3003,9620.488,14409.867,19474.47,24825.295,30488.95,36504.6,42920.97,49800.746,57224.508,0.1029744,0.10382154,0.11182229,0.115210846,0.1217997,0.12556475,0.11958773,0.11506965,0.11634036,0.10466868,0.08579631,5.74E-06,5.20E-06,3.56E-06,4.08E-06,4.30E-06,4.03E-06,4.22E-06,3.44E-06,7.92E-07,8.26E-07,1.45E-06,1.07E-06,9.23E-07,8.01E-07,5.55E-07,3.72E-07,3.72E-07,3.38E-07,3.57E-07,4.13E-07,4.77E-07,5.94E-07,0.012440276,0.012270712,0.01199752,0.01142,0.010427009,0.009127682,0.007678312,0.006352019,0.005203985,0.00409082,0.002877045,81.16213,80.38578,80.60847,79.912544,78.62353,76.22571,72.098694,68.028404,64.66698,60.092358,52.026638,301.26584,298.6321,295.86902,293.0347,290.18106,287.25693,284.10645,280.64142,276.8407,272.8808,268.73898,-0.004658066,-0.007995594,-0.016084291,-0.021879874,-0.03810345,-0.038784523,-0.042003907,-0.052036285,-0.064282335,-0.08467602,-0.07765051,-5.01E-07,-1.82E-06,9.87E-07,4.16E-06,4.50E-06,4.12E-06,3.81E-06,3.35E-06,3.04E-06,4.99E-06,6.98E-06,0,294.3617229,0.605109427,59.86888781,1624.604488,5141.346329,2036.17555,5543.161025,11930.49088,219.6672035,0.144136068
Oct-07,285.19498,101499.375,279.45737,1.3667454,0.000717324,1.0610205,-5.2368126,79186.78,284.844,0.323965754,0.19200434,0.11821407,0.07906994,0.03171107,1486.3345,21735.475,12.444973,12.4159975,335.76907,289606.66,0.07144294,-5747360.5,14862509,-7226397.5,20894238,-23310434,27808582,1238.6075,5533.3525,10055.25,14816.858,19838.518,25132.64,30725.977,36656.188,42970.375,49726.555,57000.164,0.056946535,0.05553464,0.055628765,0.050263554,0.047675077,0.049510542,0.054028615,0.059582077,0.05831137,0.034920935,0.01908415,6.34E-06,6.00E-06,5.35E-06,7.35E-06,7.61E-06,5.67E-06,3.96E-06,2.07E-06,-1.74E-06,-3.06E-06,4.04E-07,5.22E-06,4.48E-06,4.06E-06,3.17E-06,2.45E-06,2.29E-06,2.14E-06,1.97E-06,1.55E-06,6.69E-07,5.73E-07,0.007698854,0.007450346,0.007148736,0.006617621,0.005841744,0.00492526,0.003902152,0.002880365,0.002018799,0.001245385,0.000610148,65.229576,62.746525,61.60853,59.326008,56.822884,54.993717,51.396908,45.50773,38.48261,29.34508,19.622177,299.8119,297.02628,294.13184,291.03836,287.8526,284.43298,280.77402,276.83478,272.60123,268.1094,263.369,0.10264204,0.09453108,0.08252747,0.08447999,0.06932493,0.075213924,0.07687055,0.05959882,0.012712467,-0.034417268,-0.034408387,3.28E-06,8.06E-06,1.67E-05,1.80E-05,1.33E-05,8.80E-06,6.32E-06,8.56E-06,1.68E-05,3.17E-05,4.16E-05,46.43623665,290.9462711,0.536800257,47.18139723,1381.560199,2426.929907,1866.624011,6514.253999,12475.86833,177.1724088,0.138393122
Nov-07,280.91373,101769.09,275.25443,1.2551094,0.000502,0.8314356,-8.422159,79328.29,280.8966,0.274133599,0.16370595,0.10950608,0.06631654,0.030074522,1393.7454,21735.475,10.108345,10.085293,288.8684,206559.64,0.06303595,-3458021,12077593,-7082318.5,16711668,-22212118,22500204,1458.9675,5735.704,10227.58,14948.581,19920.46,25163.895,30710.229,36597.492,42869.625,49580.12,56795.81,0.037368223,0.03562688,0.035344504,0.02922628,0.029461596,0.037227035,0.044474773,0.0445689,0.039156627,0.01995482,0.010142131,4.61E-06,2.26E-06,-3.10E-07,2.39E-06,4.02E-06,4.59E-06,5.78E-06,6.54E-06,4.78E-06,3.98E-06,4.95E-06,6.12E-06,5.27E-06,4.94E-06,3.95E-06,3.20E-06,3.06E-06,2.85E-06,2.57E-06,1.91E-06,8.35E-07,4.85E-07,0.006246008,0.006101069,0.005938448,0.005505628,0.004784386,0.003836964,0.0027849,0.001909166,0.001316441,0.000906094,0.00057966,64.76284,62.201942,61.902126,59.467136,55.759518,50.851414,43.177887,35.43021,29.24407,24.178291,20.866959,296.82068,294.0065,291.01367,287.9546,284.94382,281.87485,278.65326,275.02066,270.8907,266.24188,260.99377,0.11078593,0.099521466,0.080528446,0.07196433,0.047228307,0.06048769,0.067537166,0.07029391,0.074721016,0.073912986,0.09365653,-4.74E-07,2.67E-06,1.05E-05,1.60E-05,2.28E-05,2.99E-05,3.62E-05,4.12E-05,4.67E-05,5.35E-05,5.29E-05,20.27843292,288.4682093,0.491841922,47.16717994,1307.779732,2241.610007,1427.955733,6881.068003,12471.10294,114.8848813,0.166111111
Dec-07,276.26538,101817.71,268.8163,1.3948109,0.001033576,0.86631095,-16.603506,79240.484,273.5393,0.358837076,0.30080816,0.0870433,0.19227858,0.14260644,3081.0938,21735.475,6.2988157,6.244313,185.3585,698575.9,0.062061045,-2597382.8,9419498,-6604044.5,13214449,-20233990,19800656,1492.767,5751.744,10217.558,14908.117,19844.215,25043.754,30532.39,36344.625,42524.44,49128.223,56230.344,0.03953313,0.03703878,0.03703878,0.03520331,0.03557982,0.0390625,0.04485128,0.05031062,0.058970258,0.058264308,0.057087727,4.23E-06,6.02E-06,9.01E-06,9.03E-06,6.00E-06,3.61E-06,2.02E-06,-2.16E-06,-9.55E-06,-1.20E-05,-1.48E-06,1.21E-05,1.11E-05,1.05E-05,8.93E-06,6.98E-06,6.51E-06,5.88E-06,5.17E-06,3.92E-06,1.00E-06,5.72E-07,0.004123775,0.004010889,0.003715823,0.003090417,0.002366539,0.001861865,0.001432885,0.001132896,0.00091009,0.000704123,0.000526112,57.387043,54.68938,51.909172,45.159492,38.810406,36.329372,33.854618,32.284237,31.474483,30.015398,30.953978,293.82727,291.05817,288.3448,285.52112,282.5542,279.11328,275.32233,271.12494,266.65973,261.9624,256.98264,0.23174268,0.21548763,0.21025437,0.20967314,0.1746568,0.15777981,0.12326188,0.081068955,-0.0071626,-0.11639888,-0.16235535,8.79E-06,1.91E-05,1.75E-05,1.38E-05,1.11E-05,1.11E-05,1.75E-05,3.01E-05,4.55E-05,6.56E-05,7.22E-05,3.035460438,283.2278258,0.463463728,52.81170535,1320.752172,3982.278664,2564.215989,5876.671203,11147.05989,218.842761,0.123590102
Jan-08,274.2628,101790.09,268.40375,1.4618089,0.003873986,1.8421851,-3.9007435,79043.164,272.41525,0.114258664,0.56999964,0.22807606,0.39883846,0.26097566,2268.7266,21735.475,7.4200764,7.2666135,233.6794,791475.3,0.0668875,-2489446.5,8339918.5,-5327894.5,12652556,-18510484,21215146,1452.6982,5690.071,10125.006,14773.066,19653.928,24787.021,30199.26,35926.5,42013.887,48518.09,55510.926,0.09935053,0.0983622,0.098409265,0.09906815,0.09991529,0.10768072,0.11554029,0.12344691,0.13996612,0.16043863,0.18957078,6.11E-06,9.98E-06,1.07E-05,7.84E-06,3.18E-06,-1.37E-06,-5.78E-06,-1.16E-05,-1.89E-05,-2.13E-05,-4.50E-06,7.40E-06,6.56E-06,6.00E-06,4.80E-06,3.61E-06,3.38E-06,3.11E-06,2.80E-06,2.25E-06,9.42E-07,6.11E-07,0.003827703,0.003685145,0.003461609,0.003062658,0.002584472,0.002252407,0.001931105,0.001627476,0.001345772,0.001098601,0.00080604,66.31204,63.36061,61.415623,57.556828,53.834515,53.904545,54.191277,54.514202,55.275238,56.711678,57.542503,290.52942,287.7765,284.9631,281.9092,278.6204,274.9415,271.01526,266.83243,262.44464,257.8324,252.95078,0.18770137,0.18179137,0.18297206,0.1785626,0.1423486,0.10031992,0.03600525,-0.03784684,-0.16571158,-0.31979695,-0.40245453,8.96E-06,1.74E-05,1.32E-05,8.16E-06,8.17E-06,1.15E-05,1.90E-05,3.18E-05,4.88E-05,7.10E-05,8.12E-05,7.367573218,279.0003272,0.424763434,64.84082857,1406.048296,6287.539133,2382.148426,4976.077166,9878.540905,216.3781142,0.182762508
